game_file,opponent,frame,period,game_clock,shot_clock,shooter_id,shooter_name,shooter_team,shooter_dist_to_rim_in,rim_x,rim_y,release_ball_x,release_ball_y,release_ball_z,min_ball_rim_3d_in,nearest_defender_id,nearest_defender_name,contest_distance_ft,closeout_speed_ft_s,closeout_delta_ft_500ms,contest_angle_deg,hand_up_in,shot_contest_quality
nba_game_0022501091_processed.parquet,76ers,28325,1,6:48,20,1630178,Tyrese Maxey,76ers,391.48,-516.0,0.0,-206.51,215.884,90.618,11.22,203952,Andrew Wiggins,7.373,-1.567,-0.783,175.26,12.22,19.38
nba_game_0022501091_processed.parquet,76ers,32789,1,5:35,19,202331,Paul George,76ers,294.32,-516.0,0.0,-403.587,273.124,91.279,17.84,203952,Andrew Wiggins,8.576,-0.457,-0.229,99.51,10.23,13.51
nba_game_0022501091_processed.parquet,76ers,45751,1,5:34,17,203954,Joel Embiid,76ers,275.6,-516.0,0.0,-507.16,266.117,92.356,9.48,1628389,Bam Adebayo,5.102,5.249,2.625,140.04,50.01,51.83
nba_game_0022501091_processed.parquet,76ers,54044,1,4:32,6,1642845,VJ Edgecombe,76ers,278.89,-516.0,0.0,-507.79,-270.42,93.732,9.34,1628389,Bam Adebayo,7.415,14.234,7.117,121.23,37.34,54.05
nba_game_0022501091_processed.parquet,76ers,55597,1,4:06,19,202331,Paul George,76ers,314.55,-516.0,0.0,-235.305,137.997,91.932,16.55,1631170,Jaime Jaquez Jr.,4.875,4.885,2.443,163.93,38.72,51.26
nba_game_0022501091_processed.parquet,76ers,57739,1,3:31,7,1626162,Kelly Oubre Jr.,76ers,311.4,-516.0,0.0,-295.054,-212.347,90.394,12.33,1631170,Jaime Jaquez Jr.,5.084,9.709,4.855,139.41,34.36,62.21
nba_game_0022501091_processed.parquet,76ers,62619,1,2:40,10,1629656,Quentin Grimes,76ers,316.14,-516.0,0.0,-320.4,246.978,90.995,6.8,1630696,Dru Smith,4.279,14.171,7.085,138.32,34.58,65.02
nba_game_0022501091_processed.parquet,76ers,82287,1,1:37,21,1630178,Tyrese Maxey,76ers,322.52,-516.0,0.0,-307.47,134.272,91.015,16.06,1628389,Bam Adebayo,11.818,-6.085,-3.043,171.46,5.23,4.36
nba_game_0022501091_processed.parquet,76ers,84189,1,1:06,6,1642845,VJ Edgecombe,76ers,277.12,-516.0,0.0,-494.926,-269.047,90.349,9.04,1628389,Bam Adebayo,10.097,11.996,5.998,152.21,38.31,45.0
nba_game_0022501091_processed.parquet,76ers,96810,1,3.6,,202331,Paul George,76ers,325.89,-516.0,0.0,-302.433,246.013,92.39,11.61,203952,Andrew Wiggins,6.323,14.524,7.262,177.38,43.97,57.87
nba_game_0022501091_processed.parquet,76ers,111051,2,11:48,12,1630178,Tyrese Maxey,76ers,273.09,-516.0,0.0,-300.139,-145.81,90.986,11.58,1641796,Pelle Larsson,6.233,7.022,3.511,164.73,41.69,54.52
nba_game_0022501091_processed.parquet,76ers,112914,2,11:16,15,202331,Paul George,76ers,304.93,-516.0,0.0,-303.796,-218.471,91.051,8.81,203952,Andrew Wiggins,4.72,10.696,5.348,55.0,39.52,71.26
nba_game_0022501091_processed.parquet,76ers,115561,2,10:32,5,202331,Paul George,76ers,303.06,-516.0,0.0,-388.931,-277.017,90.321,17.14,1631323,Simone Fontecchio,4.103,4.4,2.2,177.81,42.91,52.14
nba_game_0022501091_processed.parquet,76ers,117022,2,10:08,16,1630178,Tyrese Maxey,76ers,461.4,-516.0,0.0,-122.877,8.634,93.493,16.16,1641796,Pelle Larsson,9.171,-0.768,-0.384,171.71,12.46,13.28
nba_game_0022501091_processed.parquet,76ers,120399,2,9:12,8,1630178,Tyrese Maxey,76ers,300.76,-516.0,0.0,-406.964,266.002,90.598,13.19,1641796,Pelle Larsson,5.31,0.005,0.003,161.54,34.59,31.43
nba_game_0022501091_processed.parquet,76ers,134945,2,7:57,14,1626162,Kelly Oubre Jr.,76ers,282.86,-516.0,0.0,-505.638,275.519,91.97,17.2,1630558,Davion Mitchell,3.758,7.263,3.631,167.81,35.22,64.08
nba_game_0022501091_processed.parquet,76ers,162570,2,5:53,1.4,1629656,Quentin Grimes,76ers,279.1,-516.0,0.0,-470.976,-273.136,90.691,12.13,1628389,Bam Adebayo,10.235,6.368,3.184,179.66,25.0,38.88
nba_game_0022501091_processed.parquet,76ers,198847,2,1:04,9,202331,Paul George,76ers,274.41,-516.0,0.0,-537.47,-271.656,90.179,13.76,1630558,Davion Mitchell,7.869,2.878,1.439,166.17,14.47,30.31
nba_game_0022501091_processed.parquet,76ers,212257,3,11:19,5,1630178,Tyrese Maxey,76ers,319.74,516.0,0.0,259.661,-163.014,90.226,8.79,1641796,Pelle Larsson,7.802,8.271,4.135,147.48,38.17,52.69
nba_game_0022501091_processed.parquet,76ers,232654,3,8:13,14,203954,Joel Embiid,76ers,315.64,516.0,0.0,236.871,-115.72,90.728,7.89,203952,Andrew Wiggins,6.387,9.957,4.978,174.36,19.94,57.64
nba_game_0022501091_processed.parquet,76ers,271485,3,5:27,8,1629656,Quentin Grimes,76ers,276.05,516.0,0.0,464.453,-270.748,90.274,14.08,1641796,Pelle Larsson,4.541,6.477,3.238,177.43,44.65,58.39
nba_game_0022501091_processed.parquet,76ers,307444,3,1:42,19,202331,Paul George,76ers,295.19,516.0,0.0,410.636,-275.821,91.883,8.94,203952,Andrew Wiggins,6.895,10.05,5.025,173.94,39.2,55.87
nba_game_0022501091_processed.parquet,76ers,337985,3,11.7,5,1630178,Tyrese Maxey,76ers,359.08,516.0,0.0,192.53,-114.169,90.687,11.37,203952,Andrew Wiggins,6.297,2.575,1.287,177.46,26.63,37.61
nba_game_0022501091_processed.parquet,76ers,358577,4,11:43,18,1630178,Tyrese Maxey,76ers,351.13,516.0,0.0,200.674,123.95,91.69,8.48,1631170,Jaime Jaquez Jr.,5.629,10.174,5.087,51.81,0.18,53.94
nba_game_0022501091_processed.parquet,76ers,376095,4,8:32,7,1626162,Kelly Oubre Jr.,76ers,328.75,516.0,0.0,244.309,176.18,90.271,10.82,1631170,Jaime Jaquez Jr.,6.496,13.056,6.528,146.59,29.33,57.26
nba_game_0022501091_processed.parquet,76ers,377431,4,8:10,20,1630178,Tyrese Maxey,76ers,374.68,516.0,0.0,162.482,83.523,90.376,8.65,1630558,Davion Mitchell,6.304,0.51,0.255,179.77,37.93,29.85
nba_game_0022501091_processed.parquet,76ers,417757,4,5:34,12,1630178,Tyrese Maxey,76ers,365.16,516.0,0.0,167.526,43.447,91.254,9.5,1641796,Pelle Larsson,7.56,7.564,3.782,160.01,38.17,51.91
nba_game_0022501091_processed.parquet,76ers,423835,4,4:09,11,1630178,Tyrese Maxey,76ers,366.09,516.0,0.0,164.671,-30.309,91.039,8.94,1641796,Pelle Larsson,7.781,2.699,1.35,151.45,30.17,32.89
nba_game_0022501091_processed.parquet,76ers,436238,4,3:24,12,203954,Joel Embiid,76ers,313.01,516.0,0.0,291.516,202.751,90.167,11.16,1629639,Tyler Herro,8.532,-6.426,-3.213,113.45,14.02,16.82
nba_game_0022501091_processed.parquet,76ers,451444,4,55.6,17,1642845,VJ Edgecombe,76ers,319.78,516.0,0.0,313.607,-235.856,91.403,12.91,203952,Andrew Wiggins,7.533,3.243,1.621,135.76,15.58,33.78
nba_game_0022501106_processed.parquet,Celtics,5219,1,10:34,15,1627759,Jaylen Brown,Celtics,299.1,-516.0,0.0,-383.241,-265.616,91.49,11.74,203952,Andrew Wiggins,5.149,0.539,0.269,179.09,16.5,32.75
nba_game_0022501106_processed.parquet,Celtics,23181,1,8:29,13,1628369,Jayson Tatum,Celtics,306.85,-516.0,0.0,-210.736,18.773,92.127,8.8,1641796,Pelle Larsson,4.626,10.278,5.139,149.16,47.56,63.81
nba_game_0022501106_processed.parquet,Celtics,33102,1,6:42,3.7,1630573,Sam Hauser,Celtics,271.23,-516.0,0.0,-501.432,264.119,91.49,9.38,203952,Andrew Wiggins,7.318,14.384,7.192,162.52,40.08,54.39
nba_game_0022501106_processed.parquet,Celtics,49499,1,5:58,9,1631248,Baylor Scheierman,Celtics,297.48,-516.0,0.0,-402.354,-264.142,91.875,9.71,1642276,Kel'el Ware,7.479,8.579,4.289,172.87,47.97,53.82
nba_game_0022501106_processed.parquet,Celtics,56360,1,4:55,4.4,1630202,Payton Pritchard,Celtics,358.82,-516.0,0.0,-224.229,-180.326,90.083,11.35,1641796,Pelle Larsson,7.514,9.154,4.577,156.34,43.9,53.7
nba_game_0022501106_processed.parquet,Celtics,61545,1,4:14,17,1630573,Sam Hauser,Celtics,305.67,-516.0,0.0,-342.846,-241.583,92.78,8.66,1630558,Davion Mitchell,5.11,9.935,4.968,91.69,32.44,62.11
nba_game_0022501106_processed.parquet,Celtics,62716,1,3:54,20,1630202,Payton Pritchard,Celtics,500.1,-516.0,0.0,-80.407,140.074,91.333,16.65,1629639,Tyler Herro,15.173,-6.419,-3.209,177.83,3.0,2.5
nba_game_0022501106_processed.parquet,Celtics,66459,1,3:41,13,1630573,Sam Hauser,Celtics,286.05,-516.0,0.0,-436.356,-267.825,91.004,14.66,1631170,Jaime Jaquez Jr.,6.175,12.057,6.028,159.41,46.74,58.39
nba_game_0022501106_processed.parquet,Celtics,84200,1,2:21,4.3,1630202,Payton Pritchard,Celtics,393.13,-516.0,0.0,-136.477,9.728,90.681,6.57,1630696,Dru Smith,5.528,3.802,1.901,168.55,40.76,44.91
nba_game_0022501106_processed.parquet,Celtics,84690,1,2:13,21,1630573,Sam Hauser,Celtics,296.65,-516.0,0.0,-409.671,269.767,92.15,11.13,1631170,Jaime Jaquez Jr.,6.826,11.418,5.709,157.45,17.72,55.87
nba_game_0022501106_processed.parquet,Celtics,86520,1,1:42,13,1627759,Jaylen Brown,Celtics,275.83,-516.0,0.0,-525.415,-272.434,91.412,8.85,1629639,Tyler Herro,4.366,10.326,5.163,161.86,5.64,54.42
nba_game_0022501106_processed.parquet,Celtics,87570,1,1:25,19,1627759,Jaylen Brown,Celtics,335.97,-516.0,0.0,-184.453,-41.668,90.889,9.9,1630696,Dru Smith,8.208,-0.939,-0.469,126.26,14.0,17.94
nba_game_0022501106_processed.parquet,Celtics,92381,1,1:05,18,1631248,Baylor Scheierman,Celtics,288.63,-516.0,0.0,-457.051,277.095,91.666,10.81,203952,Andrew Wiggins,6.185,14.464,7.232,143.59,27.06,58.35
nba_game_0022501106_processed.parquet,Celtics,95505,1,33.8,18,1630573,Sam Hauser,Celtics,270.9,-516.0,0.0,-524.216,263.504,92.192,10.96,1630696,Dru Smith,7.398,11.315,5.658,131.46,42.44,54.11
nba_game_0022501106_processed.parquet,Celtics,112056,2,11:43,7,1628401,Derrick White,Celtics,375.03,-516.0,0.0,-187.948,62.07,90.108,15.3,1631170,Jaime Jaquez Jr.,3.662,6.14,3.07,149.08,37.79,60.21
nba_game_0022501106_processed.parquet,Celtics,114758,2,10:58,21,1628369,Jayson Tatum,Celtics,343.71,-516.0,0.0,-171.191,4.023,91.354,8.08,1631170,Jaime Jaquez Jr.,7.565,15.454,7.727,50.29,13.16,58.32
nba_game_0022501106_processed.parquet,Celtics,121790,2,10:15,5,1630568,Luka Garza,Celtics,326.96,-516.0,0.0,-207.749,-87.818,91.584,8.51,1631170,Jaime Jaquez Jr.,6.1,12.297,6.148,138.03,38.91,58.65
nba_game_0022501106_processed.parquet,Celtics,126010,2,9:25,13,1630568,Luka Garza,Celtics,327.69,-516.0,0.0,-206.308,-92.208,91.823,10.02,1630558,Davion Mitchell,6.483,9.29,4.645,179.25,34.65,57.31
nba_game_0022501106_processed.parquet,Celtics,148928,2,7:31,12,1628369,Jayson Tatum,Celtics,362.98,-516.0,0.0,-166.921,-110.287,90.649,10.72,1628389,Bam Adebayo,5.591,-0.538,-0.269,173.69,44.06,30.43
nba_game_0022501106_processed.parquet,Celtics,162560,2,4:42,17,1627759,Jaylen Brown,Celtics,305.69,-516.0,0.0,-284.718,191.783,91.703,10.1,1628389,Bam Adebayo,7.028,2.119,1.059,171.82,35.52,33.35
nba_game_0022501106_processed.parquet,Celtics,182786,2,3:18,4.6,1630573,Sam Hauser,Celtics,297.61,-516.0,0.0,-379.816,254.568,92.191,8.44,1631170,Jaime Jaquez Jr.,5.683,8.247,4.124,125.09,43.73,60.11
nba_game_0022501106_processed.parquet,Celtics,191868,2,1:27,10,1628369,Jayson Tatum,Celtics,321.94,-516.0,0.0,-192.517,26.785,90.886,11.69,1628389,Bam Adebayo,5.88,3.815,1.908,165.03,43.88,43.73
nba_game_0022501106_processed.parquet,Celtics,201114,2,3.5,,1628401,Derrick White,Celtics,377.96,-516.0,0.0,-168.066,-113.905,90.427,15.04,1631170,Jaime Jaquez Jr.,13.592,1.329,0.664,139.76,0.05,5.03
nba_game_0022501106_processed.parquet,Celtics,265774,3,10:48,5,1628401,Derrick White,Celtics,354.92,516.0,0.0,272.631,-244.044,91.198,9.39,1628389,Bam Adebayo,8.821,12.029,6.014,177.61,26.15,49.13
nba_game_0022501106_processed.parquet,Celtics,268143,3,10:09,1.1,1628369,Jayson Tatum,Celtics,356.42,516.0,0.0,218.126,201.063,90.061,13.2,1628389,Bam Adebayo,3.625,3.218,1.609,140.8,31.5,49.38
nba_game_0022501106_processed.parquet,Celtics,281462,3,8:48,15,1627759,Jaylen Brown,Celtics,282.41,516.0,0.0,505.363,-277.168,91.653,13.42,203952,Andrew Wiggins,7.952,13.146,6.573,143.21,41.77,52.17
nba_game_0022501106_processed.parquet,Celtics,308193,3,6:37,5,1628369,Jayson Tatum,Celtics,288.94,516.0,0.0,463.867,285.014,91.383,9.46,1629639,Tyler Herro,3.283,2.117,1.058,155.15,36.28,46.45
nba_game_0022501106_processed.parquet,Celtics,331046,3,4:29,17,1627759,Jaylen Brown,Celtics,281.12,516.0,0.0,473.743,273.453,90.61,12.33,1629639,Tyler Herro,3.626,5.859,2.929,160.39,16.17,57.75
nba_game_0022501106_processed.parquet,Celtics,334725,3,4:04,8,1630202,Payton Pritchard,Celtics,329.65,516.0,0.0,205.078,-66.134,90.411,10.62,1630558,Davion Mitchell,6.934,15.863,7.932,153.74,42.59,55.73
nba_game_0022501106_processed.parquet,Celtics,337672,3,3:22,17,1630202,Payton Pritchard,Celtics,281.38,516.0,0.0,521.333,265.393,91.753,12.49,1630558,Davion Mitchell,6.458,15.967,7.983,141.64,43.67,57.4
nba_game_0022501106_processed.parquet,Celtics,339648,3,2:49,9,1630568,Luka Garza,Celtics,317.08,516.0,0.0,253.012,172.072,91.149,13.12,1641796,Pelle Larsson,8.533,7.954,3.977,129.27,2.61,37.14
nba_game_0022501106_processed.parquet,Celtics,345227,3,1:16,10,1630568,Luka Garza,Celtics,321.96,516.0,0.0,260.106,-186.945,92.372,7.96,1631170,Jaime Jaquez Jr.,6.664,13.523,6.762,139.71,40.01,56.68
nba_game_0022501106_processed.parquet,Celtics,346929,3,50.9,11,1630202,Payton Pritchard,Celtics,337.18,516.0,0.0,329.549,266.125,90.828,12.82,1631170,Jaime Jaquez Jr.,5.161,11.362,5.681,145.7,37.22,61.93
nba_game_0022501106_processed.parquet,Celtics,348229,3,32.0,18,1628369,Jayson Tatum,Celtics,383.06,516.0,0.0,213.299,235.644,90.262,17.22,1629639,Tyler Herro,6.705,0.364,0.182,149.75,27.47,27.9
nba_game_0022501106_processed.parquet,Celtics,390709,4,9:39,15,1628369,Jayson Tatum,Celtics,314.15,516.0,0.0,251.818,172.534,90.166,13.9,203952,Andrew Wiggins,5.003,7.202,3.601,124.07,36.12,59.5
nba_game_0022501106_processed.parquet,Celtics,420063,4,6:54,7,1630202,Payton Pritchard,Celtics,282.46,516.0,0.0,505.876,265.852,92.16,13.86,1628389,Bam Adebayo,8.022,15.914,7.957,178.02,34.44,51.92
nba_game_0022501106_processed.parquet,Celtics,437771,4,3:34,3.7,1630202,Payton Pritchard,Celtics,307.16,516.0,0.0,306.435,209.781,91.38,8.22,1628389,Bam Adebayo,8.238,0.394,0.197,126.12,26.85,22.64
nba_game_0022501106_processed.parquet,Celtics,443717,4,2:47,16,1628369,Jayson Tatum,Celtics,363.39,516.0,0.0,162.237,-83.264,92.191,16.29,1641796,Pelle Larsson,5.375,4.851,2.425,151.69,46.9,49.38
nba_game_0022501106_processed.parquet,Celtics,463722,4,2:08,9,1627759,Jaylen Brown,Celtics,349.13,516.0,0.0,172.499,37.239,90.057,8.21,203952,Andrew Wiggins,5.362,1.065,0.532,165.3,36.56,35.23
nba_game_0022501106_processed.parquet,Celtics,467282,4,1:14,7,1627759,Jaylen Brown,Celtics,317.86,516.0,0.0,266.145,-190.448,91.19,9.91,1641796,Pelle Larsson,3.775,10.312,5.156,175.82,49.12,66.79
nba_game_0022501201_processed.parquet,Magic,54827,1,4:58,5,1641783,Tristan da Silva,Magic,277.28,516.0,0.0,512.718,269.267,92.448,11.84,1629639,Tyler Herro,4.544,8.996,4.498,144.12,35.31,64.1
nba_game_0022501201_processed.parquet,Magic,62389,1,3:40,5,1626145,Tyus Jones,Magic,314.3,516.0,0.0,240.936,140.41,90.353,11.93,203952,Andrew Wiggins,7.782,14.751,7.376,143.79,39.02,52.76
nba_game_0022501201_processed.parquet,Magic,84011,1,2:21,15,1630217,Desmond Bane,Magic,304.54,516.0,0.0,232.587,-102.246,90.652,11.45,1642276,Kel'el Ware,8.968,1.93,0.965,172.32,-2.35,10.85
nba_game_0022501201_processed.parquet,Magic,91665,1,1:41,24,1630217,Desmond Bane,Magic,336.44,516.0,0.0,210.307,-131.671,92.003,8.62,1642276,Kel'el Ware,7.254,-0.386,-0.193,148.43,1.02,10.46
nba_game_0022501201_processed.parquet,Magic,93927,1,1:32,19,1629048,Goga Bitadze,Magic,319.65,516.0,0.0,198.28,-6.211,91.125,11.05,1642276,Kel'el Ware,5.246,-0.988,-0.494,134.12,0.35,16.93
nba_game_0022501201_processed.parquet,Magic,130526,2,11:25,3.8,1630591,Jalen Suggs,Magic,351.53,516.0,0.0,313.354,275.279,92.664,13.41,1626181,Norman Powell,6.608,11.171,5.586,158.25,39.12,56.87
nba_game_0022501201_processed.parquet,Magic,134147,2,10:40,3.9,1630217,Desmond Bane,Magic,288.07,516.0,0.0,438.368,-273.127,92.771,14.73,1631170,Jaime Jaquez Jr.,4.371,-2.574,-1.287,127.4,36.44,34.7
nba_game_0022501201_processed.parquet,Magic,174336,2,6:10,9,1630217,Desmond Bane,Magic,306.92,516.0,0.0,342.222,245.362,91.396,12.36,1628389,Bam Adebayo,8.844,13.387,6.694,159.62,40.23,49.05
nba_game_0022501201_processed.parquet,Magic,176840,2,5:28,8,1630591,Jalen Suggs,Magic,347.03,516.0,0.0,202.259,-126.314,90.779,10.83,203952,Andrew Wiggins,8.049,6.834,3.417,173.31,35.22,47.46
nba_game_0022501201_processed.parquet,Magic,213073,2,1:59,19,1631094,Paolo Banchero,Magic,295.7,516.0,0.0,409.457,272.081,90.251,15.2,203952,Andrew Wiggins,4.912,5.471,2.736,168.67,44.18,53.32
nba_game_0022501201_processed.parquet,Magic,229979,2,36.7,6,1631094,Paolo Banchero,Magic,316.84,516.0,0.0,322.742,-245.262,91.101,13.0,1630558,Davion Mitchell,6.3,11.793,5.897,164.13,39.99,57.95
nba_game_0022501201_processed.parquet,Magic,243099,3,10:31,1.6,1630591,Jalen Suggs,Magic,424.61,-516.0,0.0,-105.07,-24.302,91.195,11.71,1626181,Norman Powell,8.664,8.567,4.283,153.89,27.67,49.68
nba_game_0022501201_processed.parquet,Magic,244592,3,10:06,11,1628976,Wendell Carter Jr.,Magic,278.84,-516.0,0.0,-523.873,-275.968,90.863,12.68,1628389,Bam Adebayo,9.215,12.226,6.113,163.26,38.86,47.75
nba_game_0022501201_processed.parquet,Magic,252416,3,9:21,13,1631094,Paolo Banchero,Magic,280.18,-516.0,0.0,-485.634,275.713,90.537,17.4,203952,Andrew Wiggins,8.635,9.867,4.934,162.07,32.49,49.78
nba_game_0022501201_processed.parquet,Magic,267439,3,8:24,4.9,1630591,Jalen Suggs,Magic,279.15,-516.0,0.0,-526.82,-269.061,92.627,16.03,1629639,Tyler Herro,11.268,13.238,6.619,132.74,6.33,35.28
nba_game_0022501201_processed.parquet,Magic,276074,3,6:59,12,1641710,Anthony Black,Magic,281.52,-516.0,0.0,-484.308,-270.378,90.277,7.51,1628389,Bam Adebayo,7.324,11.733,5.867,162.93,28.05,54.37
nba_game_0022501201_processed.parquet,Magic,308125,3,4:15,14,1630217,Desmond Bane,Magic,305.24,-516.0,0.0,-271.939,179.179,91.418,10.86,1630696,Dru Smith,5.898,12.817,6.409,93.29,33.86,59.36
nba_game_0022501201_processed.parquet,Magic,326888,3,2:47,18,1628976,Wendell Carter Jr.,Magic,280.51,-516.0,0.0,-509.673,-278.74,91.801,16.27,1628389,Bam Adebayo,5.74,6.746,3.373,168.42,48.07,55.21
nba_game_0022501201_processed.parquet,Magic,336715,3,1:38,5,1630217,Desmond Bane,Magic,327.2,-516.0,0.0,-226.349,141.162,92.645,10.7,1630558,Davion Mitchell,9.583,-3.367,-1.684,85.62,6.0,7.43
nba_game_0022501201_processed.parquet,Magic,362469,4,11:43,7,1630217,Desmond Bane,Magic,308.36,-516.0,0.0,-383.311,276.116,91.856,14.14,1631170,Jaime Jaquez Jr.,3.966,10.002,5.001,155.49,48.41,66.12
nba_game_0022501201_processed.parquet,Magic,370993,4,9:57,6,1630217,Desmond Bane,Magic,336.19,-516.0,0.0,-207.649,-119.381,90.618,11.0,1630558,Davion Mitchell,12.983,11.621,5.81,150.54,16.56,43.8
nba_game_0022501201_processed.parquet,Magic,387544,4,8:58,19,1641783,Tristan da Silva,Magic,276.72,-516.0,0.0,-501.869,-265.825,90.52,13.64,1631170,Jaime Jaquez Jr.,7.402,11.313,5.657,152.74,2.01,40.77
nba_game_0022501201_processed.parquet,Magic,389618,4,8:23,12,1630217,Desmond Bane,Magic,354.28,-516.0,0.0,-201.956,154.939,90.436,12.65,203952,Andrew Wiggins,5.33,2.667,1.333,172.72,45.06,41.35
nba_game_0022501201_processed.parquet,Magic,405609,4,7:24,11,1641783,Tristan da Silva,Magic,286.18,-516.0,0.0,-439.567,-264.656,92.235,12.89,1628389,Bam Adebayo,5.98,8.948,4.474,164.13,44.25,59.07
