game_id,shooter_id,shooter_name,nearest_defender_id,nearest_defender_name,made,p_base,p_full,lift_vs_baseline,lift_vs_full
0022500864,201142,Kevin Durant,1631170,Jaime Jaquez Jr.,0,0.494276,0.534929,-0.494276,-0.534929
0022500864,1642263,Reed Sheppard,1641796,Pelle Larsson,0,0.457822,0.461746,-0.457822,-0.461746
0022500864,1631106,Tari Eason,1642857,Kasparas Jakucionis,1,0.498476,0.440293,0.501524,0.559707
0022500864,1630578,Alperen Sengun,1642276,Kel'el Ware,0,0.345116,0.382906,-0.345116,-0.382906
0022500864,1631106,Tari Eason,203952,Andrew Wiggins,0,0.511260,0.515044,-0.511260,-0.515044
0022500886,1629008,Michael Porter Jr.,1629639,Tyler Herro,0,0.470111,0.368272,-0.470111,-0.368272
0022500886,1642849,Nolan Traore,1628389,Bam Adebayo,1,0.366675,0.309213,0.633325,0.690787
0022500886,1629008,Michael Porter Jr.,203952,Andrew Wiggins,0,0.443845,0.403217,-0.443845,-0.403217
0022500886,1642879,Ben Saraf,203952,Andrew Wiggins,0,0.200162,0.302913,-0.200162,-0.302913
0022500886,1630533,Ziaire Williams,1630558,Davion Mitchell,0,0.454880,0.487924,-0.454880,-0.487924
0022500886,1641730,Noah Clowney,1631170,Jaime Jaquez Jr.,0,0.438777,0.526782,-0.438777,-0.526782
0022500886,1642874,Danny Wolf,1642276,Kel'el Ware,1,0.364468,0.323702,0.635532,0.676298
0022500886,1631169,Josh Minott,1631323,Simone Fontecchio,0,0.580547,0.565903,-0.580547,-0.565903
0022500886,1629008,Michael Porter Jr.,203952,Andrew Wiggins,0,0.403264,0.385418,-0.403264,-0.385418
0022500886,1641730,Noah Clowney,1628389,Bam Adebayo,0,0.434632,0.380523,-0.434632,-0.380523
0022500886,1642849,Nolan Traore,1630558,Davion Mitchell,1,0.375112,0.410962,0.624888,0.589038
0022500886,1629611,Terance Mann,1630558,Davion Mitchell,0,0.470091,0.548823,-0.470091,-0.548823
0022500886,1630533,Ziaire Williams,203952,Andrew Wiggins,1,0.421369,0.388846,0.578631,0.611154
0022500886,1630533,Ziaire Williams,1629639,Tyler Herro,0,0.442520,0.529883,-0.442520,-0.529883
0022500886,1630533,Ziaire Williams,1631170,Jaime Jaquez Jr.,1,0.433905,0.499879,0.566095,0.500121
0022500886,1642849,Nolan Traore,1642857,Kasparas Jakucionis,0,0.353816,0.283097,-0.353816,-0.283097
0022500886,1641730,Noah Clowney,1642857,Kasparas Jakucionis,0,0.428487,0.277914,-0.428487,-0.277914
0022500886,1629008,Michael Porter Jr.,1642857,Kasparas Jakucionis,0,0.430989,0.404323,-0.430989,-0.404323
0022500886,1641730,Noah Clowney,1642857,Kasparas Jakucionis,1,0.446424,0.599879,0.553576,0.400121
0022500886,1629008,Michael Porter Jr.,1642857,Kasparas Jakucionis,0,0.416868,0.249325,-0.416868,-0.249325
0022500886,1642879,Ben Saraf,1642066,Myron Gardner,0,0.216686,0.225338,-0.216686,-0.225338
0022500886,1630592,Jalen Wilson,1642443,Jahmir Young,0,0.481151,0.328047,-0.481151,-0.328047
0022500901,1629611,Terance Mann,1629639,Tyler Herro,1,0.469258,0.488682,0.530742,0.511318
0022500901,1629008,Michael Porter Jr.,1628389,Bam Adebayo,0,0.407628,0.389048,-0.407628,-0.389048
0022500901,1641730,Noah Clowney,1631170,Jaime Jaquez Jr.,1,0.417419,0.410155,0.582581,0.589845
0022500901,1629008,Michael Porter Jr.,1629639,Tyler Herro,1,0.443327,0.618680,0.556673,0.381320
0022500901,1642849,Nolan Traore,1631170,Jaime Jaquez Jr.,1,0.408940,0.462120,0.591060,0.537880
0022500901,1642874,Danny Wolf,1628389,Bam Adebayo,0,0.364752,0.294703,-0.364752,-0.294703
0022500901,1630534,Ochai Agbaji,1630696,Dru Smith,0,0.367780,0.298357,-0.367780,-0.298357
0022500901,1642874,Danny Wolf,1628389,Bam Adebayo,0,0.382922,0.396134,-0.382922,-0.396134
0022500901,1629008,Michael Porter Jr.,1630696,Dru Smith,0,0.435393,0.443749,-0.435393,-0.443749
0022500901,1629008,Michael Porter Jr.,1642857,Kasparas Jakucionis,1,0.453584,0.381753,0.546416,0.618247
0022500901,1641730,Noah Clowney,1630558,Davion Mitchell,1,0.450860,0.718943,0.549140,0.281057
0022500901,1629008,Michael Porter Jr.,1629639,Tyler Herro,0,0.447876,0.381558,-0.447876,-0.381558
0022500901,1629008,Michael Porter Jr.,203952,Andrew Wiggins,1,0.465312,0.468361,0.534688,0.531639
0022500901,1641730,Noah Clowney,1630558,Davion Mitchell,1,0.441500,0.450733,0.558500,0.549267
0022500901,1629008,Michael Porter Jr.,1630558,Davion Mitchell,1,0.466544,0.479398,0.533456,0.520602
0022500901,1629008,Michael Porter Jr.,203952,Andrew Wiggins,0,0.388274,0.387978,-0.388274,-0.387978
0022500901,1641730,Noah Clowney,1641796,Pelle Larsson,1,0.399758,0.422397,0.600242,0.577603
0022500901,1629008,Michael Porter Jr.,203952,Andrew Wiggins,0,0.437112,0.393227,-0.437112,-0.393227
0022500901,1629008,Michael Porter Jr.,203952,Andrew Wiggins,1,0.460316,0.492191,0.539684,0.507809
0022500901,1629611,Terance Mann,1629639,Tyler Herro,0,0.550891,0.717908,-0.550891,-0.717908
0022500901,1629008,Michael Porter Jr.,203952,Andrew Wiggins,1,0.370752,0.363985,0.629248,0.636015
0022500901,1630533,Ziaire Williams,203952,Andrew Wiggins,0,0.437966,0.631560,-0.437966,-0.631560
0022500901,1630533,Ziaire Williams,1631170,Jaime Jaquez Jr.,0,0.462903,0.600525,-0.462903,-0.600525
0022500901,1630533,Ziaire Williams,1641796,Pelle Larsson,1,0.483406,0.591928,0.516594,0.408072
0022500901,1629008,Michael Porter Jr.,1630696,Dru Smith,0,0.459385,0.478613,-0.459385,-0.478613
0022500901,1641730,Noah Clowney,1642857,Kasparas Jakucionis,0,0.489686,0.478260,-0.489686,-0.478260
0022500901,1641730,Noah Clowney,1631170,Jaime Jaquez Jr.,1,0.399688,0.451454,0.600312,0.548546
0022500901,1629008,Michael Porter Jr.,1631170,Jaime Jaquez Jr.,1,0.464745,0.773437,0.535255,0.226563
0022500901,1641730,Noah Clowney,1642857,Kasparas Jakucionis,0,0.427485,0.387892,-0.427485,-0.387892
0022500901,1629008,Michael Porter Jr.,1630696,Dru Smith,0,0.368589,0.276748,-0.368589,-0.276748
0022500901,1630549,Day'Ron Sharpe,1642857,Kasparas Jakucionis,0,0.332297,0.313772,-0.332297,-0.313772
0022500901,1641730,Noah Clowney,1629639,Tyler Herro,0,0.462086,0.423901,-0.462086,-0.423901
0022500901,1629008,Michael Porter Jr.,1641796,Pelle Larsson,0,0.422046,0.523049,-0.422046,-0.523049
0022500901,1630534,Ochai Agbaji,1642443,Jahmir Young,0,0.361109,0.274217,-0.361109,-0.274217
0022501055,1631165,Keon Ellis,1626181,Norman Powell,0,0.536573,0.429310,-0.536573,-0.429310
0022501055,201935,James Harden,1628389,Bam Adebayo,0,0.477561,0.305338,-0.477561,-0.305338
0022501055,1630241,Sam Merrill,1629639,Tyler Herro,0,0.581067,0.429286,-0.581067,-0.429286
0022501055,1630241,Sam Merrill,1630558,Davion Mitchell,1,0.592136,0.699988,0.407864,0.300012
0022501055,201935,James Harden,1641796,Pelle Larsson,1,0.498242,0.469120,0.501758,0.530880
0022501055,201935,James Harden,1631170,Jaime Jaquez Jr.,0,0.484619,0.473965,-0.484619,-0.473965
0022501055,1628378,Donovan Mitchell,1641796,Pelle Larsson,0,0.404829,0.463106,-0.404829,-0.463106
0022501055,1628378,Donovan Mitchell,1641796,Pelle Larsson,0,0.438948,0.454454,-0.438948,-0.454454
0022501055,1631165,Keon Ellis,1629639,Tyler Herro,0,0.523818,0.407335,-0.523818,-0.407335
0022501055,1628378,Donovan Mitchell,1630558,Davion Mitchell,1,0.473159,0.494445,0.526841,0.505555
0022501055,1631165,Keon Ellis,1629639,Tyler Herro,0,0.516805,0.495469,-0.516805,-0.495469
0022501055,1630241,Sam Merrill,1630558,Davion Mitchell,1,0.538427,0.550383,0.461573,0.449617
0022501055,1630241,Sam Merrill,1629639,Tyler Herro,1,0.562256,0.588157,0.437744,0.411843
0022501055,1628378,Donovan Mitchell,1630558,Davion Mitchell,1,0.399797,0.604495,0.600203,0.395505
0022501055,201935,James Harden,1641796,Pelle Larsson,0,0.451301,0.462417,-0.451301,-0.462417
0022501055,201935,James Harden,1642857,Kasparas Jakucionis,1,0.462563,0.351886,0.537437,0.648114
0022501055,1628378,Donovan Mitchell,1631170,Jaime Jaquez Jr.,1,0.418775,0.447895,0.581225,0.552105
0022501055,1628378,Donovan Mitchell,1641796,Pelle Larsson,1,0.468894,0.501216,0.531106,0.498784
0022501055,1631165,Keon Ellis,1629639,Tyler Herro,1,0.481347,0.345384,0.518653,0.654616
0022501055,1631165,Keon Ellis,1628389,Bam Adebayo,0,0.509749,0.470682,-0.509749,-0.470682
0022501055,201935,James Harden,1630558,Davion Mitchell,0,0.490295,0.495409,-0.490295,-0.495409
0022501055,1630241,Sam Merrill,1628389,Bam Adebayo,0,0.480478,0.400824,-0.480478,-0.400824
0022501055,201935,James Harden,1641796,Pelle Larsson,1,0.464622,0.487504,0.535378,0.512496
0022501055,1630241,Sam Merrill,1626181,Norman Powell,0,0.525426,0.408624,-0.525426,-0.408624
0022501055,1631165,Keon Ellis,1630558,Davion Mitchell,0,0.453204,0.437591,-0.453204,-0.437591
0022501083,1630695,Micah Potter,1628389,Bam Adebayo,0,0.561655,0.395481,-0.561655,-0.395481
0022501083,1641771,Jalen Slawson,1630558,Davion Mitchell,0,0.457997,0.512712,-0.457997,-0.512712
0022501083,1630695,Micah Potter,1628389,Bam Adebayo,1,0.584293,0.528591,0.415707,0.471409
0022501083,1630695,Micah Potter,203952,Andrew Wiggins,1,0.582612,0.520940,0.417388,0.479060
0022501083,204456,T.J. McConnell,203952,Andrew Wiggins,1,0.402838,0.389497,0.597162,0.610503
0022501083,1630695,Micah Potter,1628389,Bam Adebayo,1,0.561191,0.381508,0.438809,0.618492
0022501083,1630695,Micah Potter,1642276,Kel'el Ware,1,0.570585,0.445230,0.429415,0.554770
0022501083,204456,T.J. McConnell,1631323,Simone Fontecchio,1,0.401252,0.655320,0.598748,0.344680
0022501083,1641738,Kobe Brown,1642276,Kel'el Ware,1,0.467662,0.443827,0.532338,0.556173
0022501083,1627783,Pascal Siakam,1631323,Simone Fontecchio,1,0.482941,0.523013,0.517059,0.476987
0022501083,1630679,Ethan Thompson,1631323,Simone Fontecchio,0,0.464123,0.493256,-0.464123,-0.493256
0022501083,1630167,Obi Toppin,1631323,Simone Fontecchio,1,0.403372,0.340555,0.596628,0.659445
0022501083,1630167,Obi Toppin,1642857,Kasparas Jakucionis,0,0.416901,0.335895,-0.416901,-0.335895
0022501083,1627783,Pascal Siakam,1628389,Bam Adebayo,1,0.383955,0.368146,0.616045,0.631854
0022501083,1627783,Pascal Siakam,203952,Andrew Wiggins,1,0.379417,0.453272,0.620583,0.546728
0022501083,1630167,Obi Toppin,203952,Andrew Wiggins,0,0.436499,0.406668,-0.436499,-0.406668
0022501083,1630695,Micah Potter,1628389,Bam Adebayo,1,0.590327,0.525637,0.409673,0.474363
0022501083,1641738,Kobe Brown,1630558,Davion Mitchell,0,0.475607,0.580405,-0.475607,-0.580405
0022501083,1627783,Pascal Siakam,203952,Andrew Wiggins,0,0.398943,0.319924,-0.398943,-0.319924
0022501083,1630679,Ethan Thompson,1630558,Davion Mitchell,1,0.486385,0.482720,0.513615,0.517280
0022501083,1629614,Andrew Nembhard,203952,Andrew Wiggins,0,0.446849,0.446449,-0.446849,-0.446449
0022501083,1629614,Andrew Nembhard,203952,Andrew Wiggins,1,0.464407,0.546889,0.535593,0.453111
0022501083,1629614,Andrew Nembhard,1629639,Tyler Herro,0,0.468633,0.359893,-0.468633,-0.359893
0022501083,1641738,Kobe Brown,1631170,Jaime Jaquez Jr.,1,0.477458,0.548298,0.522542,0.451702
0022501083,1629614,Andrew Nembhard,1631170,Jaime Jaquez Jr.,0,0.454595,0.504031,-0.454595,-0.504031
0022501083,1641738,Kobe Brown,1642857,Kasparas Jakucionis,1,0.558502,0.460633,0.441498,0.539367
0022501083,204456,T.J. McConnell,1641796,Pelle Larsson,0,0.422677,0.679633,-0.422677,-0.679633
0022501083,1641767,Ben Sheppard,1642857,Kasparas Jakucionis,1,0.554591,0.736303,0.445409,0.263697
0022501083,1630643,Jay Huff,1642857,Kasparas Jakucionis,0,0.463274,0.433079,-0.463274,-0.433079
0022501083,1627783,Pascal Siakam,1641796,Pelle Larsson,0,0.468463,0.524091,-0.468463,-0.524091
0022501083,1629614,Andrew Nembhard,1629639,Tyler Herro,0,0.444863,0.382731,-0.444863,-0.382731
0022501083,1629614,Andrew Nembhard,1630558,Davion Mitchell,1,0.544636,0.427033,0.455364,0.572967
0022501091,203954,Joel Embiid,1628389,Bam Adebayo,1,0.473521,0.269188,0.526479,0.730812
0022501091,202331,Paul George,203952,Andrew Wiggins,1,0.496908,0.456897,0.503092,0.543103
0022501091,1630178,Tyrese Maxey,203952,Andrew Wiggins,0,0.377532,0.366270,-0.377532,-0.366270
0022501091,203954,Joel Embiid,1628389,Bam Adebayo,0,0.469053,0.315563,-0.469053,-0.315563
0022501091,1642845,VJ Edgecombe,1628389,Bam Adebayo,1,0.506146,0.491555,0.493854,0.508445
0022501091,202331,Paul George,1631170,Jaime Jaquez Jr.,0,0.474144,0.452204,-0.474144,-0.452204
0022501091,1626162,Kelly Oubre Jr.,1631170,Jaime Jaquez Jr.,0,0.522218,0.514271,-0.522218,-0.514271
0022501091,1629656,Quentin Grimes,1630696,Dru Smith,0,0.404012,0.361753,-0.404012,-0.361753
0022501091,1642845,VJ Edgecombe,1628389,Bam Adebayo,0,0.506233,0.511346,-0.506233,-0.511346
0022501091,202331,Paul George,203952,Andrew Wiggins,1,0.524150,0.556153,0.475850,0.443847
0022501091,202331,Paul George,1631323,Simone Fontecchio,0,0.541908,0.384536,-0.541908,-0.384536
0022501091,1630178,Tyrese Maxey,1641796,Pelle Larsson,0,0.516022,0.510829,-0.516022,-0.510829
0022501091,1626162,Kelly Oubre Jr.,1630558,Davion Mitchell,0,0.511626,0.452115,-0.511626,-0.452115
0022501091,1629656,Quentin Grimes,1628389,Bam Adebayo,1,0.504498,0.475166,0.495502,0.524834
0022501091,202331,Paul George,1630558,Davion Mitchell,0,0.548572,0.660834,-0.548572,-0.660834
0022501091,1630178,Tyrese Maxey,1641796,Pelle Larsson,0,0.519897,0.575403,-0.519897,-0.575403
0022501091,203954,Joel Embiid,203952,Andrew Wiggins,0,0.431770,0.377517,-0.431770,-0.377517
0022501091,1629656,Quentin Grimes,1641796,Pelle Larsson,1,0.467414,0.419988,0.532586,0.580012
0022501091,202331,Paul George,203952,Andrew Wiggins,1,0.527611,0.457277,0.472389,0.542723
0022501091,1630178,Tyrese Maxey,203952,Andrew Wiggins,1,0.467896,0.425669,0.532104,0.574331
0022501091,1630178,Tyrese Maxey,1631170,Jaime Jaquez Jr.,0,0.468116,0.596145,-0.468116,-0.596145
0022501091,1626162,Kelly Oubre Jr.,1631170,Jaime Jaquez Jr.,1,0.490900,0.535882,0.509100,0.464118
0022501091,1630178,Tyrese Maxey,1630558,Davion Mitchell,0,0.388213,0.409338,-0.388213,-0.409338
0022501091,1630178,Tyrese Maxey,1641796,Pelle Larsson,1,0.456794,0.473485,0.543206,0.526515
0022501091,203954,Joel Embiid,1629639,Tyler Herro,1,0.427724,0.482514,0.572276,0.517486
0022501106,1627759,Jaylen Brown,203952,Andrew Wiggins,1,0.475785,0.392355,0.524215,0.607645
0022501106,1628369,Jayson Tatum,1641796,Pelle Larsson,1,0.373829,0.398412,0.626171,0.601588
0022501106,1630573,Sam Hauser,203952,Andrew Wiggins,1,0.556130,0.594613,0.443870,0.405387
0022501106,1631248,Baylor Scheierman,1642276,Kel'el Ware,1,0.560021,0.479163,0.439979,0.520837
0022501106,1630202,Payton Pritchard,1641796,Pelle Larsson,1,0.472053,0.529422,0.527947,0.470578
0022501106,1630573,Sam Hauser,1630558,Davion Mitchell,1,0.471245,0.599915,0.528755,0.400085
0022501106,1630573,Sam Hauser,1631170,Jaime Jaquez Jr.,1,0.469709,0.544137,0.530291,0.455863
0022501106,1630202,Payton Pritchard,1630696,Dru Smith,0,0.438648,0.365349,-0.438648,-0.365349
0022501106,1630573,Sam Hauser,1631170,Jaime Jaquez Jr.,1,0.441252,0.525239,0.558748,0.474761
0022501106,1627759,Jaylen Brown,1629639,Tyler Herro,1,0.450671,0.370996,0.549329,0.629004
0022501106,1627759,Jaylen Brown,1630696,Dru Smith,0,0.414089,0.463321,-0.414089,-0.463321
0022501106,1631248,Baylor Scheierman,203952,Andrew Wiggins,1,0.503655,0.513743,0.496345,0.486257
0022501106,1630573,Sam Hauser,1630696,Dru Smith,1,0.486059,0.523756,0.513941,0.476244
0022501106,1628369,Jayson Tatum,1631170,Jaime Jaquez Jr.,1,0.345014,0.566806,0.654986,0.433194
0022501106,1630568,Luka Garza,1631170,Jaime Jaquez Jr.,1,0.567387,0.629040,0.432613,0.370960
0022501106,1630568,Luka Garza,1630558,Davion Mitchell,0,0.532469,0.562045,-0.532469,-0.562045
0022501106,1628369,Jayson Tatum,1628389,Bam Adebayo,1,0.360554,0.239321,0.639446,0.760679
0022501106,1627759,Jaylen Brown,1628389,Bam Adebayo,0,0.468299,0.328880,-0.468299,-0.328880
0022501106,1630573,Sam Hauser,1631170,Jaime Jaquez Jr.,0,0.534961,0.604748,-0.534961,-0.604748
0022501106,1628369,Jayson Tatum,1628389,Bam Adebayo,0,0.390169,0.284794,-0.390169,-0.284794
0022501106,1628401,Derrick White,1628389,Bam Adebayo,0,0.434357,0.354842,-0.434357,-0.354842
0022501106,1628369,Jayson Tatum,1628389,Bam Adebayo,0,0.348295,0.274345,-0.348295,-0.274345
0022501106,1627759,Jaylen Brown,203952,Andrew Wiggins,1,0.433624,0.501400,0.566376,0.498600
0022501106,1628369,Jayson Tatum,1629639,Tyler Herro,0,0.427426,0.328944,-0.427426,-0.328944
0022501106,1627759,Jaylen Brown,1629639,Tyler Herro,0,0.448661,0.313622,-0.448661,-0.313622
0022501106,1630202,Payton Pritchard,1630558,Davion Mitchell,1,0.519443,0.587953,0.480557,0.412047
0022501106,1630202,Payton Pritchard,1630558,Davion Mitchell,1,0.522872,0.594722,0.477128,0.405278
0022501106,1630568,Luka Garza,1641796,Pelle Larsson,1,0.559766,0.704285,0.440234,0.295715
0022501106,1630568,Luka Garza,1631170,Jaime Jaquez Jr.,0,0.562258,0.629451,-0.562258,-0.629451
0022501106,1630202,Payton Pritchard,1631170,Jaime Jaquez Jr.,0,0.458303,0.484921,-0.458303,-0.484921
0022501106,1628369,Jayson Tatum,1629639,Tyler Herro,0,0.290858,0.289058,-0.290858,-0.289058
0022501106,1628369,Jayson Tatum,203952,Andrew Wiggins,1,0.348974,0.373887,0.651026,0.626113
0022501106,1630202,Payton Pritchard,1628389,Bam Adebayo,1,0.569631,0.467738,0.430369,0.532262
0022501106,1630202,Payton Pritchard,1628389,Bam Adebayo,0,0.524936,0.533614,-0.524936,-0.533614
0022501106,1628369,Jayson Tatum,1641796,Pelle Larsson,0,0.341593,0.352687,-0.341593,-0.352687
0022501106,1627759,Jaylen Brown,203952,Andrew Wiggins,0,0.410366,0.377155,-0.410366,-0.377155
0022501106,1627759,Jaylen Brown,1641796,Pelle Larsson,1,0.455921,0.389101,0.544079,0.610899
0022501201,1641783,Tristan da Silva,1629639,Tyler Herro,1,0.544608,0.451737,0.455392,0.548263
0022501201,1626145,Tyus Jones,203952,Andrew Wiggins,0,0.409429,0.457332,-0.409429,-0.457332
0022501201,1630591,Jalen Suggs,1626181,Norman Powell,1,0.395001,0.397213,0.604999,0.602787
0022501201,1630217,Desmond Bane,1631170,Jaime Jaquez Jr.,1,0.580777,0.601511,0.419223,0.398489
0022501201,1630217,Desmond Bane,1628389,Bam Adebayo,1,0.552007,0.483407,0.447993,0.516593
0022501201,1630591,Jalen Suggs,203952,Andrew Wiggins,1,0.387566,0.422299,0.612434,0.577701
0022501201,1631094,Paolo Banchero,203952,Andrew Wiggins,0,0.330698,0.292085,-0.330698,-0.292085
0022501201,1631094,Paolo Banchero,1630558,Davion Mitchell,1,0.420339,0.468509,0.579661,0.531491
0022501201,1630591,Jalen Suggs,1626181,Norman Powell,0,0.364522,0.398436,-0.364522,-0.398436
0022501201,1628976,Wendell Carter Jr.,1628389,Bam Adebayo,1,0.421713,0.398766,0.578287,0.601234
0022501201,1631094,Paolo Banchero,203952,Andrew Wiggins,1,0.420167,0.450776,0.579833,0.549224
0022501201,1630591,Jalen Suggs,1629639,Tyler Herro,1,0.526516,0.638976,0.473484,0.361024
0022501201,1641710,Anthony Black,1628389,Bam Adebayo,0,0.451025,0.366845,-0.451025,-0.366845
0022501201,1630217,Desmond Bane,1630696,Dru Smith,1,0.527223,0.539989,0.472777,0.460011
0022501201,1630217,Desmond Bane,1630558,Davion Mitchell,1,0.561510,0.779295,0.438490,0.220705
0022501201,1630217,Desmond Bane,1631170,Jaime Jaquez Jr.,1,0.538166,0.498333,0.461834,0.501667
0022501201,1630217,Desmond Bane,1630558,Davion Mitchell,1,0.527334,0.740799,0.472666,0.259201
0022501201,1641783,Tristan da Silva,1631170,Jaime Jaquez Jr.,1,0.486816,0.588806,0.513184,0.411194
0022501201,1630217,Desmond Bane,203952,Andrew Wiggins,0,0.441543,0.391806,-0.441543,-0.391806
0022501201,1641783,Tristan da Silva,1628389,Bam Adebayo,0,0.507903,0.374271,-0.507903,-0.374271
